b'Last night in New Orleans was such a blast! https://t.co/n05x4nXPYH',b'Today we\xe2\x80\x99re in the land of the Thundering https://t.co/562c38HNg3',b'So CUTE and left in sizes XS &amp S ONLY Grab your adorable Delta Denim Dress from Mandala while you still can A lig https://t.co/G7PxyjjMxh',b'I just added this listing on Poshmark KEEPSAKE pink dress size XS https://t.co/q5Ti8FUALV via #shopmycloset',b'BIK BOK SOFT TOUCH LOOSE FIT TOP IN TEAL UK XS S M FREE DELIVERY Only \xc2\xa311.49 https://t.co/KjoqXImEKx via _UK',b'Lowest Ask $555 Kith x Mitchell &amp Ness Satin Warm-Up Jacket Miami Sz XS https://t.co/IRNZgepTwd #kith https://t.co/bYzWQeJT3f',b'If i tell u Ima call u back and i call u back u lucky cus i be wellin',b'RT FED RAISES TARGET INTEREST RATE TO RANGE OF 1.75 PERCENT TO 2.00 PERCENT SEES TWO MORE RATE HIKES IN 2018 FOR TOTAL OF FOUR\xe2\x80\xa6',b'Check out NWT LuLaRoe Maxi XS Pink Big Yellow Flowers Geometric Navy Blue Mint Green https://t.co/NAW7BTq4ER',b'i want the grey ones xs pls https://t.co/G6IYUxp9oI',b'I came to PR early bc my grandma was in critical conditions &amp today she\xe2\x80\x99s walking around the house singing \xe2\x80\x9cI\xe2\x80\x99m so happy. \xf0\x9f\x98\xaa\xf0\x9f\x92\x93',b'Apple cuts component orders for new iPhone Xs video CNET https://t.co/aQ6vNaN5oK'
"b""RT _in Vinod Dua discusses why Delhi CM Arvind Kejriwal and three of his ministers are protesting at L-G Anil Baijal's office and\xe2\x80\xa6""",b'RT Shri Arun Jaitley\xe2\x80\x99s wasteful blogs are a clear case of finding lost political relevance by churning unadulterated lies! H\xe2\x80\xa6',b'RT _d You fool try seeing the lifestyle of Sh Modi w\xe2\x80\xa6',"b""RT Modi's intentions not clean focus not on real issues Rahul Gandhi https://t.co/yoYi5KbaMK via https://t.c\xe2\x80\xa6""",b'_Ind Rahul is idiot BUT our BSF jawans martyred &amp PM Modi interested https://t.co/fT7HhUInu6',b'Pakora will make outside parliament Will teach his ideal illiterate 8th grade fail pm how to cook https://t.co/GZ9QKw65d5',b'RT Pic 1 Modi well dressed as a poor child Pic 2 Modi enjoying in America as a poor tea seller Pic 3 Modi wearing\xe2\x80\xa6',b'RT Modi earlier replaced the tendered &amp negotiated deal to purchase 126 Rafale fighters unilaterally with another non transpar\xe2\x80\xa6',b'RT Massive initiative from Modi Govt as it raises pension for retired teachers An increase from 6000 rupees to 18000 rupees\xe2\x80\xa6',b'RT All through recorded history humans have created different Gods angels and demons in their own image. Similarly Bhakt\xe2\x80\xa6',"b'This is the kind of freedom of expression allowed in West Asia But Media Mafias discover \'fascism and ""Hin https://t.co/SnUx7yh1SE'","b""RT _ How 'Opposition unity can easily backfire on #Congress and strengthen #BJP https://t.co/jNJ0xwT8UK https://t.co/\xe2\x80\xa6""",b'Kapil ji I have followed you for a long time I have serious doubts about whether you have https://t.co/ug3DDl71Bs',"b""Plz don't send Modi ji's pics I can't see wastage of money I paid as tax.""",b'RT Corruption free government by PM Modi ensures saving of more than 1.5 lakh crore rupees. #SaafNiyatSahiVikas https://t.co\xe2\x80\xa6',b'RT Modi govt to buy 6 Apache 64E Copters for 930M (Rs1000Cr each) US army bought 35 of the same helicopters 3 yrs ago for 691\xe2\x80\xa6',b'Task 5 Awareness spreading and feedback over last 04 year of modi govt ) #BJYMSTUDYCIRCLEINTERN https://t.co/KRGALV58i8',"b'RT Congress president Rahul Gandhi described Prime Minister Narendra Modi\'s fitness video put out on Wednesday morning as ""biza\xe2\x80\xa6'","b'Seeds of tese bank scams were sown during UPA ll govt and detected by Modi govt,so UPA govt of Dr Man https://t.co/iTAbYBezkp'",b'RT Real Voting Data Shows Rahul Closing in on Modi https://t.co/UHa3jRzkek'
b'I would like to say this is false Cobalt is not the main source in https://t.co/UcusABXXBS',b'RT We use less than 3 cobalt in our batteries &amp will use none in next gen',b'Tesla will stop selling its solar panels and battery packs at Home Depot https://t.co/hVk1JvFCOe via',b'Of course there is Apple sold 52 million iphones last quarter https://t.co/Le4Apx9XSu',"b""CAN MALAYSIA'S MOOTED NEW NATIONAL CARMAKER PRODUCE ELECTRIC CARS IF IT COULDN'T SUCCEED WITH NORMAL CARS TAKE HEE https://t.co/SpbXrUO1nX""",b'RT fuckin elon musk sent my car to space cos i missed a payment on my tesla',"b'RT Amid layoffs former employees flood with their thoughts on losing their jobs A common theme ""Don\'t believe\xe2\x80\xa6'",b'When your sugardaddy buys you a tesla ...',"b'RT Mucho $tsla tea on LinkedIn today. ""...it\xe2\x80\x99s critical that people heavily invested in Tesla and their mission know that TES\xe2\x80\xa6'","b'RT Elon Musk buys 72,500 of Tesla shares https://t.co/mR5MHsoYuT https://t.co/VnbxFJAclX'",b'RT 19 years ago when my 1st company got bought I had to decide between buying a house in Palo Alto or a McLaren F1 (best car e\xe2\x80\xa6',b'RT SpaceX option package for new Tesla Roadster will include ~10 small rocket thrusters arranged seamlessly around car These ro\xe2\x80\xa6',b'RT Did you know The requires over 570 lbs of mined materials Mining makes modern life possible #modernmining #Tes\xe2\x80\xa6',b'I hope your following suit Christopher when more true disclosures happen much will be changing!',b'RT Difficult but necessary Tesla reorg underway My email to the company has already leaked to media Here it is unfiltered ht\xe2\x80\xa6',"b""RT i can't think of a tweet that's better than this headline on its own https://t.co/kSSYb2OMxY""","b'Those crashes will keep occurring until cars are able to ""see what other cars are seeing in front of then a https://t.co/ak5wW5cLeh'","b'RT Elon Musk buys 72,500 of Tesla shares https://t.co/mR5MHsoYuT https://t.co/VnbxFJAclX'",b'Elon Musk bought $25 million worth of Tesla stock just a day after laying off 9 of Tesla employe.. https://t.co/Otsxu8FTwc',"b'RT Elon Musk buys 72,500 of Tesla shares https://t.co/mR5MHsoYuT https://t.co/VnbxFJAclX'",b'RT When you\xe2\x80\x99re short Tesla &amp it keeps going higher day after day. https://t.co/QRH18iD7bq',b'RT Difficult but necessary Tesla reorg underway My email to the company has already leaked to media Here it is unfiltered ht\xe2\x80\xa6',"b'New post (Tesla to lay off 3,600 workers in effort to deliver Elon Musk\xe2\x80\x99s promise to turn a profit has been publis https://t.co/rUlVvGo0sr'",b'Tesla saves lives Get one now https://t.co/QDQduedZMU',b'So me and were driving around and he taps me and says \xe2\x80\x9chey look a Tesla the second i look up to look https://t.co/9DAWRyFx9F',b'RT First exclusive clip of Tesla secretly test driving its first driverless car on Mumbai roads that too during monsoon.. sourc\xe2\x80\xa6',b'RT got fired from today but its alright because elon let me suck his dick on the way out the door one last time!',b'RT This test shows why Tesla Autopilot crashes keep happening https://t.co/UNdELigJnG https://t.co/g9L0Q5NyBx',b'RT When you combine #Tesla with #TMobile it\xe2\x80\x99s a beautiful thing #newwhip https://t.co/0pf8V\xe2\x80\xa6',b'RT This test shows why Tesla Autopilot crashes keep happening https://t.co/UNdELigJnG https://t.co/g9L0Q5NyBx'
b'RT Did you know The requires over 570 lbs of mined materials Mining makes modern life possible #modernmining #Tes\xe2\x80\xa6',b'_worker https://t.co/yqMEtQUPmo',b'RT got fired from today but its alright because elon let me suck his dick on the way out the door one last time!',b'APOSTASY.....KILL HIM! https://t.co/tVT3d84TfT https://t.co/7vxGvQ6U3O',"b'RT Elon Musk buys 72,500 of Tesla shares https://t.co/mR5MHsoYuT https://t.co/VnbxFJAclX'","b'Elon Musk Buys 72,500 Of Tesla Shares https://t.co/PabpYHbZPL https://t.co/W5OeD4Loh4'",b'RT Elon Musk expresses regret over having to fire 9 of Tesla\xe2\x80\x99s workforce four months after spending $90 million launching\xe2\x80\xa6',"b'RT :Elon Musk buys 72,500 of Tesla shares https://t.co/24BJ7MnRnX https://t.co/1LXLt8hxC1'","b'New post (Tesla to lay off 3,600 workers in effort to turn a profit has been published on Canada News Media - https://t.co/m8VYy1Tvyc'",b'I would like to say this is false Cobalt is not the main source in https://t.co/UcusABXXBS',b'RT We use less than 3 cobalt in our batteries &amp will use none in next gen',b'Tesla will stop selling its solar panels and battery packs at Home Depot https://t.co/hVk1JvFCOe via',b'Of course there is Apple sold 52 million iphones last quarter https://t.co/Le4Apx9XSu',"b""CAN MALAYSIA'S MOOTED NEW NATIONAL CARMAKER PRODUCE ELECTRIC CARS IF IT COULDN'T SUCCEED WITH NORMAL CARS TAKE HEE https://t.co/SpbXrUO1nX""",b'RT fuckin elon musk sent my car to space cos i missed a payment on my tesla',"b'RT Amid layoffs former employees flood with their thoughts on losing their jobs A common theme ""Don\'t believe\xe2\x80\xa6'",b'When your sugardaddy buys you a tesla ...',"b'RT Mucho $tsla tea on LinkedIn today. ""...it\xe2\x80\x99s critical that people heavily invested in Tesla and their mission know that TES\xe2\x80\xa6'","b'RT Elon Musk buys 72,500 of Tesla shares https://t.co/mR5MHsoYuT https://t.co/VnbxFJAclX'",b'RT 19 years ago when my 1st company got bought I had to decide between buying a house in Palo Alto or a McLaren F1 (best car e\xe2\x80\xa6',b'RT SpaceX option package for new Tesla Roadster will include ~10 small rocket thrusters arranged seamlessly around car These ro\xe2\x80\xa6',b'RT Did you know The requires over 570 lbs of mined materials Mining makes modern life possible #modernmining #Tes\xe2\x80\xa6',b'I hope your following suit Christopher when more true disclosures happen much will be changing!',b'RT Difficult but necessary Tesla reorg underway My email to the company has already leaked to media Here it is unfiltered ht\xe2\x80\xa6',"b""RT i can't think of a tweet that's better than this headline on its own https://t.co/kSSYb2OMxY""","b'Those crashes will keep occurring until cars are able to ""see what other cars are seeing in front of then a https://t.co/ak5wW5cLeh'","b'RT Elon Musk buys 72,500 of Tesla shares https://t.co/mR5MHsoYuT https://t.co/VnbxFJAclX'",b'Elon Musk bought $25 million worth of Tesla stock just a day after laying off 9 of Tesla employe.. https://t.co/Otsxu8FTwc',"b'RT Elon Musk buys 72,500 of Tesla shares https://t.co/mR5MHsoYuT https://t.co/VnbxFJAclX'",b'RT When you\xe2\x80\x99re short Tesla &amp it keeps going higher day after day. https://t.co/QRH18iD7bq'
b'Ex-Tesla employees who were laid off this week are surprisingly praising the automaker in LinkedIn posts https://t.co/5TSFn1JigE',b'RT Don\xe2\x80\x99t bet against Elon Musk.. He will Win \xe2\x81\xa6 \xe2\x81\xa6 \xe2\x81\xa6 https://t.co/OxnUjd8mVJ',b'so fresh and so clean clean #tesla #model3 https://t.co/DaQXZbkods',"b""The correction-overcorrection problem Auto mfgs always face Offering doesn't catch the mf https://t.co/kuhA6vQljV""","b'RT Amid layoffs former employees flood with their thoughts on losing their jobs A common theme ""Don\'t believe\xe2\x80\xa6'",b'RT Making Art waiting is always fun.. https://t.co/nryqa7IKyZ',b'Tesla cutting 9 of jobs across the company says Elon Musk https://t.co/lzskrxI2Ig',"b""also hey woah i'm actually tweeting at a party with some peeps""",b'Thanks for your contribution and your amazing attitude Hold your head up The world apprecia https://t.co/EAuMfNBz9K',"b""RT _hameen _ham I'm acting as if Tesla is still entirely solvent and not trying to figure out how\xe2\x80\xa6""",b'Musk to fire 9 of staff in \xe2\x80\x98difficult reorganization of perpetually unprofitable Tesla https://t.co/HM8WPYOA4g',b'Big News (A Tesla saved its owners life by using autopilot to get him to the hospital read it here City Post Live https://t.co/OtbRzSOb0K',b'RT fuckin elon musk sent my car to space cos i missed a payment on my tesla',b'RT We use less than 3 cobalt in our batteries &amp will use none in next gen',b'Tesla added twice as many employees in 2018 as it now plans to cut https://t.co/fu3Ej9k2yK',"b""alls I know is I'm still long Tesla and people don't like $TSLA and I went out and today and picked up some EOS fo https://t.co/3SSBHjYvfm""",b'RT fuckin elon musk sent my car to space cos i missed a payment on my tesla',b'Fired Tesla Workers Still Love Elon Musk https://t.co/VSdtPdqJ64',b'RT Model 3 is now the best-selling mid-sized premium sedan in the USA https://t.co/xI7LsgRI6D',b'Cobalt-free batteries?\xf0\x9f\x94\x8b No They only reduced the proportions (4.5 kg per Tesla Model 3) Supply issues still https://t.co/i6pHSWabLu',b'RT This test shows why Tesla Autopilot crashes keep happening https://t.co/UNdELigJnG https://t.co/g9L0Q5NyBx',b'I added a video to a playlist https://t.co/OBbiwLMyXQ TESLA AP2 Self Driving ACCURACY TEST 2018.18.2 Video 084',b'RT And then I said to myself \xe2\x80\x9cJustine you are not gonna die in this Tesla\xe2\x80\x9d',b'I liked a video https://t.co/OBbiwLMyXQ TESLA AP2 Self Driving ACCURACY TEST 2018.18.2 Video 084',b'RT Did you know The requires over 570 lbs of mined materials Mining makes modern life possible #modernmining #Tes\xe2\x80\xa6',b'_worker https://t.co/yqMEtQUPmo',b'RT got fired from today but its alright because elon let me suck his dick on the way out the door one last time!',b'APOSTASY.....KILL HIM! https://t.co/tVT3d84TfT https://t.co/7vxGvQ6U3O',"b'RT Elon Musk buys 72,500 of Tesla shares https://t.co/mR5MHsoYuT https://t.co/VnbxFJAclX'","b'Elon Musk Buys 72,500 Of Tesla Shares https://t.co/PabpYHbZPL https://t.co/W5OeD4Loh4'"
b'RT Journalists in Mumbai giving a thumbs down to #RahulGandhiInMumbai After making them wait for more than 3 hours \xe2\x80\xa6',b'RT If you insist!!!\xf0\x9f\xa4\xa3\xf0\x9f\x98\x82\xf0\x9f\xa4\xa3\xf0\x9f\x98\x82 #RahulGandhiInMumbai https://t.co/GwdqsWjet0',b'RT _INC Congress President Ji addresses booth workers in Mumbai #RahulGandhiInMumbai https://t.co/jy95QafCkC',b'RT Our Prime Minister promised 2 crore jobs to our youth every year But in 24hrs while China creates 50000 jobs BJP govt in In\xe2\x80\xa6',b'RT Congress President addresses booth workers in Mumbai #RahulGandhiInMumbai https://t.co/iaJk44jdFo',b'RT #MakeInIndia turned out to be a sham in which people who actually make in India did not receive support from BJP govt. Cong\xe2\x80\xa6',b'RT #SoniaGandhi is #Indian by Choice....more Indian for sure than many Indians by Birth #RahulGandhiInMumbai https://t.co/M\xe2\x80\xa6',b'RT While the BJP govt only works for rich industrialists Congress has also worked at the grass root level empowering local workers.\xe2\x80\xa6',b'RT Watch Live Rahul ji\xe2\x80\x99s Booth Workers Meeting in Mumbai #RahulGandhiInMumbai https://t.co/G3PQ7IVfwx',b'RT Congress President Shri ji Arrived at MCA Club Mumbai. Glimpses from BKC MRCC President \xe2\x80\xa6',b'RT Prez Received President at Mumbai airport today before he left for Bh\xe2\x80\xa6',b'RT #SoniaGandhi is #Indian by Choice....more Indian for sure than many Indians by Birth #RahulGandhiInMumbai https://t.co/M\xe2\x80\xa6',b'RT People of not just Mumbai people all over the country are angry and disappointed with the policies of Modi Govt people of\xe2\x80\xa6',b'RT Journalists in Mumbai giving a thumbs down to #RahulGandhiInMumbai After making them wait for more than 3 hours \xe2\x80\xa6',b'RT Journalists in Mumbai giving a thumbs down to #RahulGandhiInMumbai After making them wait for more than 3 hours \xe2\x80\xa6',b'RT People of not just Mumbai people all over the country are angry and disappointed with the policies of Modi Govt people of\xe2\x80\xa6',b'RT Our Prime Minister promised 2 crore jobs to our youth every year But in 24hrs while China creates 50000 jobs BJP govt\xe2\x80\xa6',b'RT Journalists in Mumbai giving a thumbs down to #RahulGandhiInMumbai After making them wait for more than 3 hours \xe2\x80\xa6',b'RT PM Modi said he wanted to be the chowkidar but in reality he wanted to be the chowkidar of only 15-20 selective people CP\xe2\x80\xa6',b'RT _vbk78 Did a press conference right. Now urf head -Paid troll tell us how many such press conferences have been do\xe2\x80\xa6',"b""RT Here's the Press Conference of for which was time keeping #RahulGandhiInMumbai https://t.co/C4v\xe2\x80\xa6""",b'RT My message to all of you is this party belongs to its workers not just the leaders Wherever BJP-RSS spreads hate a Con\xe2\x80\xa6',"b""RT Really great to work at 'Booth Level Members Summit 2018' Our team of Social media at work during Congress presi #Rahul\xe2\x80\xa6""",b'RT Palpable excitement amongst thousands of Booth volunteers assembled in anticipation to listen CP #RahulGandhiIn\xe2\x80\xa6',b'RT Congress President gave a soundbyte this morning Apparently there was some confusion over the nature of th\xe2\x80\xa6',b'RT Our Prime Minister promised 2 crore jobs to our youth every year But in 24hrs while China creates 50000 jobs BJP govt in In\xe2\x80\xa6',b'RT _mpyc Had the chance to meet the most dynamic and at the same time most humble leader Shri ji yesterday at MCA C\xe2\x80\xa6',"b""RT It is battle of ideology, Only Congress ideology can beat BJP's ideology of hate and anger #RahulGandhi\xe2\x80\xa6""","b'RT Congress workers at grassroot level are the soul of Congress party, They are the real ""Senapatis"". We have come here to\xe2\x80\xa6'",b'RT _morarji #RahulGandhiInMumbai attended the booth commiittee workers meeting in Mumbai as the AICC Member &amp AIMC GenSec incharge J\xe2\x80\xa6'
